Timestamp,Sensor4,Sensor5,Sensor8,Sensor9,Label
2025-04-04 06:32:09,49,66,302,69,scissor
2025-04-04 06:32:09,48,67,291,68,scissor
2025-04-04 06:32:09,47,68,286,69,scissor
2025-04-04 06:32:10,48,68,277,68,scissor
2025-04-04 06:32:10,51,70,251,69,scissor
2025-04-04 06:32:10,48,69,243,69,scissor
2025-04-04 06:32:10,49,68,244,69,scissor
2025-04-04 06:32:10,48,67,247,68,scissor
2025-04-04 06:32:10,48,64,277,68,scissor
2025-04-04 06:32:10,47,63,280,68,scissor
2025-04-04 06:32:10,47,61,260,67,scissor
2025-04-04 06:32:10,48,60,251,66,scissor
2025-04-04 06:32:11,47,62,244,66,scissor
2025-04-04 06:32:11,46,60,268,65,scissor
2025-04-04 06:32:11,46,61,328,66,scissor
2025-04-04 06:32:11,46,60,247,66,scissor
2025-04-04 06:32:11,48,62,234,66,scissor
2025-04-04 06:32:11,46,61,234,67,scissor
2025-04-04 06:32:11,46,61,208,69,scissor
2025-04-04 06:32:11,47,60,215,68,scissor
2025-04-04 06:32:12,46,63,191,67,scissor
2025-04-04 06:32:12,47,63,216,67,scissor
2025-04-04 06:32:12,48,64,431,64,scissor
2025-04-04 06:32:12,48,64,373,65,scissor
2025-04-04 06:32:12,47,64,240,66,scissor
2025-04-04 06:32:12,47,61,233,66,scissor
2025-04-04 06:32:13,47,63,158,68,scissor
2025-04-04 06:32:13,49,63,203,67,scissor
2025-04-04 06:32:13,47,62,203,66,scissor
2025-04-04 06:32:13,46,64,215,66,scissor
2025-04-04 06:32:13,46,63,203,66,scissor
2025-04-04 06:32:13,47,66,202,65,scissor
2025-04-04 06:32:13,46,72,176,66,scissor
2025-04-04 06:32:13,46,90,216,63,scissor
2025-04-04 06:32:13,46,87,215,66,scissor
2025-04-04 06:32:13,44,92,219,68,scissor
2025-04-04 06:32:13,46,89,277,70,scissor
2025-04-04 06:32:13,47,86,238,69,scissor
2025-04-04 06:32:13,44,84,326,71,scissor
2025-04-04 06:32:13,45,83,296,69,scissor
2025-04-04 06:32:14,46,85,300,72,scissor
2025-04-04 06:32:14,45,85,313,71,scissor
2025-04-04 06:32:14,44,86,293,73,scissor
2025-04-04 06:32:14,45,83,295,76,scissor
2025-04-04 06:32:14,44,86,308,64,scissor
2025-04-04 06:32:14,45,86,296,55,scissor
2025-04-04 06:32:14,44,85,270,64,scissor
2025-04-04 06:32:14,45,84,267,57,scissor
2025-04-04 06:32:14,46,84,305,71,scissor
2025-04-04 06:32:14,44,84,317,71,scissor
2025-04-04 06:32:15,43,84,224,63,scissor
2025-04-04 06:32:15,46,83,232,59,scissor
2025-04-04 06:32:15,44,83,240,57,scissor
2025-04-04 06:32:15,44,82,240,57,scissor
2025-04-04 06:32:15,45,80,240,55,scissor
2025-04-04 06:32:15,45,80,236,55,scissor
2025-04-04 06:32:15,45,80,241,54,scissor
2025-04-04 06:32:15,45,80,228,55,scissor
2025-04-04 06:32:15,45,80,222,54,scissor
2025-04-04 06:32:16,46,78,217,54,scissor
2025-04-04 06:32:16,44,79,214,65,scissor
2025-04-04 06:32:16,43,77,216,81,scissor
2025-04-04 06:32:16,44,75,208,72,scissor
2025-04-04 06:32:16,45,73,217,75,scissor
2025-04-04 06:32:16,45,66,226,70,scissor
2025-04-04 06:32:16,44,65,291,78,scissor
2025-04-04 06:32:16,44,65,300,71,scissor
2025-04-04 06:32:16,45,64,297,75,scissor
2025-04-04 06:32:16,44,62,293,82,scissor
2025-04-04 06:32:17,44,60,293,81,scissor
2025-04-04 06:32:17,45,58,293,80,scissor
2025-04-04 06:32:17,43,58,296,82,scissor
2025-04-04 06:32:17,43,57,292,82,scissor
2025-04-04 06:32:17,43,55,288,83,scissor
2025-04-04 06:32:17,44,57,290,81,scissor
2025-04-04 06:32:17,43,55,291,82,scissor
2025-04-04 06:32:17,44,57,281,81,scissor
2025-04-04 06:32:17,44,57,281,81,scissor
2025-04-04 06:32:17,42,58,282,81,scissor
2025-04-04 06:32:18,45,57,281,80,scissor
2025-04-04 06:32:18,45,57,281,80,scissor
2025-04-04 06:32:18,44,58,279,79,scissor
2025-04-04 06:32:18,43,56,280,79,scissor
2025-04-04 06:32:18,45,57,283,80,scissor
2025-04-04 06:32:18,43,55,281,78,scissor
2025-04-04 06:32:18,43,57,280,79,scissor
2025-04-04 06:32:18,43,57,278,80,scissor
2025-04-04 06:32:18,41,59,280,80,scissor
2025-04-04 06:32:18,43,57,276,78,scissor
2025-04-04 06:32:19,44,55,278,79,scissor
2025-04-04 06:32:19,44,56,276,79,scissor
2025-04-04 06:32:19,43,56,275,78,scissor
2025-04-04 06:32:19,43,56,279,79,scissor
2025-04-04 06:32:19,44,57,277,80,scissor
2025-04-04 06:32:19,44,57,281,79,scissor
2025-04-04 06:32:19,44,56,284,78,scissor
2025-04-04 06:32:19,43,57,276,79,scissor
2025-04-04 06:32:19,44,55,277,79,scissor
2025-04-04 06:32:19,43,55,272,81,scissor
2025-04-04 06:32:20,45,56,280,79,scissor
2025-04-04 06:32:20,44,55,281,80,scissor
2025-04-04 06:32:20,43,53,281,81,scissor
2025-04-04 06:32:20,44,54,278,79,scissor
2025-04-04 06:32:20,42,52,279,82,scissor
2025-04-04 06:32:20,43,53,279,81,scissor
2025-04-04 06:32:20,44,53,280,80,scissor
2025-04-04 06:32:20,42,54,277,80,scissor
2025-04-04 06:32:21,43,54,282,81,scissor
2025-04-04 06:32:21,44,53,280,82,scissor
2025-04-04 06:32:21,42,53,282,80,scissor
2025-04-04 06:32:21,44,52,281,80,scissor
2025-04-04 06:32:21,42,53,280,81,scissor
2025-04-04 06:32:21,43,53,279,82,scissor
2025-04-04 06:32:21,44,52,279,81,scissor
2025-04-04 06:32:21,43,52,279,82,scissor
2025-04-04 06:32:21,43,51,277,80,scissor
2025-04-04 06:32:22,44,52,280,80,scissor
2025-04-04 06:32:22,43,52,278,81,scissor
2025-04-04 06:32:22,43,52,275,81,scissor
2025-04-04 06:32:22,42,52,279,80,scissor
2025-04-04 06:32:22,44,51,277,82,scissor
2025-04-04 06:32:22,44,52,276,80,scissor
2025-04-04 06:32:22,43,50,278,80,scissor
2025-04-04 06:32:22,43,51,281,80,scissor
2025-04-04 06:32:22,43,51,285,79,scissor
2025-04-04 06:32:22,43,52,247,78,scissor
2025-04-04 06:32:23,42,52,254,79,scissor
2025-04-04 06:32:23,43,51,241,78,scissor
2025-04-04 06:32:23,43,52,240,79,scissor
2025-04-04 06:32:23,43,51,239,80,scissor
2025-04-04 06:32:23,45,52,239,78,scissor
2025-04-04 06:32:23,42,50,248,78,scissor
2025-04-04 06:32:23,43,51,243,79,scissor
2025-04-04 06:32:23,43,51,243,79,scissor
2025-04-04 06:32:23,44,54,248,79,scissor
2025-04-04 06:32:23,42,52,248,78,scissor
2025-04-04 06:32:24,43,52,237,80,scissor
2025-04-04 06:32:24,44,52,243,79,scissor
2025-04-04 06:32:24,44,52,239,79,scissor
2025-04-04 06:32:24,44,53,237,78,scissor
2025-04-04 06:32:24,45,53,235,79,scissor
2025-04-04 06:32:24,42,53,233,78,scissor
2025-04-04 06:32:24,43,54,237,79,scissor
2025-04-04 06:32:24,44,55,234,78,scissor
2025-04-04 06:32:24,45,55,236,79,scissor
2025-04-04 06:32:24,43,55,234,78,scissor
2025-04-04 06:32:25,44,55,231,80,scissor
2025-04-04 06:32:25,45,54,234,79,scissor
2025-04-04 06:32:25,44,55,236,78,scissor
2025-04-04 06:32:25,43,55,229,77,scissor
2025-04-04 06:32:25,44,54,232,79,scissor
2025-04-04 06:32:25,43,55,229,78,scissor
2025-04-04 06:32:25,44,55,230,79,scissor
2025-04-04 06:32:25,43,53,232,79,scissor
2025-04-04 06:51:53,45,174,631,103,scissor
2025-04-04 06:51:53,43,165,408,100,scissor
2025-04-04 06:51:53,45,114,449,101,scissor
2025-04-04 06:51:53,49,92,492,100,scissor
2025-04-04 06:51:53,49,77,554,98,scissor
2025-04-04 06:51:53,50,56,500,100,scissor
2025-04-04 06:51:53,47,42,495,90,scissor
2025-04-04 06:51:53,50,35,535,93,scissor
2025-04-04 06:51:53,50,32,506,91,scissor
2025-04-04 06:51:53,52,31,431,93,scissor
2025-04-04 06:51:53,50,29,422,92,scissor
2025-04-04 06:51:53,52,31,378,91,scissor
2025-04-04 06:51:53,50,32,325,90,scissor
2025-04-04 06:51:53,52,33,395,95,scissor
2025-04-04 06:51:53,52,33,318,93,scissor
2025-04-04 06:51:53,50,35,298,90,scissor
2025-04-04 06:51:53,50,37,334,87,scissor
2025-04-04 06:51:53,52,36,296,85,scissor
2025-04-04 06:51:53,52,37,299,84,scissor
2025-04-04 06:51:53,53,37,452,98,scissor
2025-04-04 06:51:53,53,36,485,95,scissor
2025-04-04 06:51:53,54,35,454,97,scissor
2025-04-04 06:51:53,55,35,429,97,scissor
2025-04-04 06:51:53,59,35,501,94,scissor
2025-04-04 06:51:53,61,32,452,93,scissor
2025-04-04 06:51:53,62,29,400,94,scissor
2025-04-04 06:51:53,62,28,323,96,scissor
2025-04-04 06:51:53,61,28,417,97,scissor
2025-04-04 06:51:53,61,28,406,97,scissor
2025-04-04 06:51:53,62,29,408,92,scissor
2025-04-04 06:51:53,61,32,427,93,scissor
2025-04-04 06:51:53,61,33,429,94,scissor
2025-04-04 06:51:53,61,32,487,95,scissor
2025-04-04 06:51:53,60,30,413,90,scissor
2025-04-04 06:51:53,61,30,444,91,scissor
2025-04-04 06:51:54,60,31,392,94,scissor
2025-04-04 06:51:54,60,31,401,97,scissor
2025-04-04 06:51:54,60,30,479,97,scissor
2025-04-04 06:51:54,61,30,453,95,scissor
2025-04-04 06:51:54,61,30,436,92,scissor
2025-04-04 06:51:54,61,30,442,93,scissor
2025-04-04 06:51:54,61,30,394,91,scissor
2025-04-04 06:51:54,63,30,428,92,scissor
2025-04-04 06:51:54,60,31,428,91,scissor
2025-04-04 06:51:54,63,32,411,92,scissor
2025-04-04 06:51:55,61,32,390,91,scissor
2025-04-04 06:51:55,63,33,394,93,scissor
2025-04-04 06:51:55,63,34,428,93,scissor
2025-04-04 06:51:55,62,32,449,93,scissor
2025-04-04 06:51:55,62,33,482,92,scissor
2025-04-04 06:51:55,64,33,488,93,scissor
2025-04-04 06:51:55,63,34,490,91,scissor
2025-04-04 06:51:55,64,34,494,92,scissor
2025-04-04 06:51:55,63,34,477,90,scissor
2025-04-04 06:51:56,64,36,495,92,scissor
2025-04-04 06:51:56,63,37,467,92,scissor
2025-04-04 06:51:56,64,37,473,94,scissor
2025-04-04 06:51:56,63,37,463,93,scissor
2025-04-04 06:51:56,64,37,467,93,scissor
2025-04-04 06:51:56,64,37,481,89,scissor
2025-04-04 06:51:56,63,37,477,89,scissor
2025-04-04 06:51:56,65,38,478,89,scissor
2025-04-04 06:51:56,64,38,490,89,scissor
2025-04-04 06:51:56,63,39,512,88,scissor
2025-04-04 06:51:57,65,41,510,94,scissor
2025-04-04 06:51:57,64,41,495,92,scissor
2025-04-04 06:51:57,64,42,475,90,scissor
2025-04-04 06:51:57,64,43,489,92,scissor
2025-04-04 06:51:57,65,48,450,95,scissor
2025-04-04 06:51:57,62,48,432,94,scissor
2025-04-04 06:51:57,65,46,484,93,scissor
2025-04-04 06:51:57,65,48,507,88,scissor
2025-04-04 06:51:57,64,48,507,87,scissor
2025-04-04 06:51:57,64,48,491,85,scissor
2025-04-04 06:51:58,63,46,495,90,scissor
2025-04-04 06:51:58,63,46,489,91,scissor
2025-04-04 06:51:58,64,49,467,91,scissor
2025-04-04 06:51:58,64,47,501,90,scissor
2025-04-04 06:51:58,64,48,493,91,scissor
2025-04-04 06:51:58,64,47,498,91,scissor
2025-04-04 06:51:58,64,49,489,91,scissor
2025-04-04 06:51:58,66,49,496,91,scissor
2025-04-04 06:51:59,64,48,504,92,scissor
2025-04-04 06:51:59,65,49,498,93,scissor
2025-04-04 06:51:59,65,48,500,92,scissor
2025-04-04 06:51:59,66,47,504,91,scissor
2025-04-04 06:51:59,64,43,471,96,scissor
2025-04-04 06:51:59,64,42,469,94,scissor
2025-04-04 06:51:59,66,43,443,96,scissor
2025-04-04 06:51:59,66,43,457,94,scissor
