Timestamp,Sensor4,Sensor5,Sensor8,Sensor9,Label
2025-04-04 06:56:59,82,56,467,16,stick
2025-04-04 06:56:59,82,56,551,15,stick
2025-04-04 06:56:59,83,55,537,16,stick
2025-04-04 06:56:59,83,55,601,16,stick
2025-04-04 06:56:59,84,55,573,15,stick
2025-04-04 06:56:59,84,56,548,14,stick
2025-04-04 06:56:59,84,53,520,15,stick
2025-04-04 06:56:59,84,46,548,16,stick
2025-04-04 06:56:59,83,46,588,16,stick
2025-04-04 06:56:59,83,46,600,16,stick
2025-04-04 06:56:59,81,44,663,15,stick
2025-04-04 06:56:59,81,46,667,15,stick
2025-04-04 06:56:59,81,44,659,15,stick
2025-04-04 06:56:59,82,45,664,16,stick
2025-04-04 06:56:59,80,45,722,15,stick
2025-04-04 06:56:59,80,44,696,16,stick
2025-04-04 06:56:59,78,44,706,15,stick
2025-04-04 06:56:59,79,48,700,16,stick
2025-04-04 06:56:59,78,46,699,14,stick
2025-04-04 06:56:59,80,47,683,14,stick
2025-04-04 06:56:59,79,49,656,15,stick
2025-04-04 06:56:59,79,50,633,15,stick
2025-04-04 06:56:59,78,50,609,16,stick
2025-04-04 06:56:59,83,53,606,15,stick
2025-04-04 06:56:59,81,54,554,15,stick
2025-04-04 06:56:59,81,53,679,15,stick
2025-04-04 06:56:59,82,51,636,15,stick
2025-04-04 06:56:59,83,48,489,15,stick
2025-04-04 06:56:59,84,45,532,15,stick
2025-04-04 06:56:59,82,46,782,15,stick
2025-04-04 06:56:59,80,48,365,15,stick
2025-04-04 06:56:59,81,48,397,15,stick
2025-04-04 06:56:59,79,51,508,16,stick
2025-04-04 06:57:00,78,51,523,15,stick
2025-04-04 06:57:00,76,50,510,16,stick
2025-04-04 06:57:00,77,50,508,15,stick
2025-04-04 06:57:00,77,49,524,15,stick
2025-04-04 06:57:00,77,48,525,16,stick
2025-04-04 06:57:00,76,48,526,15,stick
2025-04-04 06:57:00,76,48,518,16,stick
2025-04-04 06:57:00,77,48,514,15,stick
2025-04-04 06:57:00,78,49,516,15,stick
2025-04-04 06:57:00,76,50,516,16,stick
2025-04-04 06:57:01,75,49,516,15,stick
2025-04-04 06:57:01,75,49,511,15,stick
2025-04-04 06:57:01,75,49,482,15,stick
2025-04-04 06:57:01,75,48,447,15,stick
2025-04-04 06:57:01,76,49,445,14,stick
2025-04-04 06:57:01,76,48,450,16,stick
2025-04-04 06:57:01,76,49,540,15,stick
2025-04-04 06:57:01,77,49,601,15,stick
2025-04-04 06:57:01,75,49,600,14,stick
2025-04-04 06:57:01,75,50,524,15,stick
2025-04-04 06:57:02,75,52,567,14,stick
2025-04-04 06:57:02,77,52,497,14,stick
2025-04-04 06:57:02,75,54,586,15,stick
2025-04-04 06:57:02,76,54,558,15,stick
2025-04-04 06:57:02,75,55,530,15,stick
2025-04-04 06:57:02,75,54,479,15,stick
2025-04-04 06:57:02,75,54,514,15,stick
2025-04-04 06:57:02,74,54,514,16,stick
2025-04-04 06:57:02,74,51,508,15,stick
2025-04-04 06:57:03,75,50,531,15,stick
2025-04-04 06:57:03,75,49,488,16,stick
2025-04-04 06:57:03,74,48,494,16,stick
2025-04-04 06:57:03,74,47,497,14,stick
2025-04-04 06:57:03,76,47,503,16,stick
2025-04-04 06:57:03,74,47,498,15,stick
2025-04-04 06:57:03,75,46,496,15,stick
