Timestamp,Sensor4,Sensor5,Sensor8,Sensor9,Label
2025-04-04 07:40:03,69,27,152,12,stick
2025-04-04 07:40:03,74,27,281,14,stick
2025-04-04 07:40:03,78,24,294,15,stick
2025-04-04 07:40:03,76,22,241,16,stick
2025-04-04 07:40:03,75,20,339,16,stick
2025-04-04 07:40:03,74,19,324,15,stick
2025-04-04 07:40:03,73,19,327,15,stick
2025-04-04 07:40:03,73,19,345,15,stick
2025-04-04 07:40:03,72,18,239,16,stick
2025-04-04 07:40:03,72,19,331,15,stick
2025-04-04 07:40:03,72,21,214,14,stick
2025-04-04 07:40:03,72,23,274,16,stick
2025-04-04 07:40:03,71,21,334,15,stick
2025-04-04 07:40:03,72,22,421,15,stick
2025-04-04 07:40:03,73,21,387,15,stick
2025-04-04 07:40:03,73,22,415,15,stick
2025-04-04 07:40:03,73,21,405,14,stick
2025-04-04 07:40:03,72,21,389,15,stick
2025-04-04 07:40:03,71,20,344,14,stick
2025-04-04 07:40:03,72,20,374,14,stick
2025-04-04 07:40:03,70,21,358,14,stick
2025-04-04 07:40:03,71,22,339,15,stick
2025-04-04 07:40:03,70,22,305,14,stick
2025-04-04 07:40:03,70,22,323,14,stick
2025-04-04 07:40:03,71,21,280,14,stick
2025-04-04 07:40:03,72,28,270,15,stick
2025-04-04 07:40:03,70,60,395,16,stick
2025-04-04 07:40:03,70,44,349,18,stick
2025-04-04 07:40:03,69,37,432,17,stick
2025-04-04 07:40:04,69,32,372,15,stick
2025-04-04 07:40:04,70,32,443,16,stick
2025-04-04 07:40:04,70,33,457,16,stick
2025-04-04 07:40:04,71,35,485,16,stick
2025-04-04 07:40:04,71,35,482,15,stick
2025-04-04 07:40:04,71,35,444,15,stick
2025-04-04 07:40:04,72,32,288,15,stick
2025-04-04 07:40:04,71,25,282,17,stick
2025-04-04 07:40:04,70,24,287,16,stick
2025-04-04 07:40:04,69,24,282,15,stick
2025-04-04 07:40:05,70,26,327,15,stick
2025-04-04 07:40:05,69,25,583,14,stick
2025-04-04 07:40:05,69,24,536,15,stick
2025-04-04 07:40:05,70,24,575,15,stick
2025-04-04 07:40:05,69,25,503,15,stick
2025-04-04 07:40:05,68,28,536,15,stick
2025-04-04 07:40:05,69,29,548,16,stick
2025-04-04 07:40:05,68,27,539,16,stick
2025-04-04 07:40:05,70,26,556,16,stick
2025-04-04 07:40:05,68,25,521,15,stick
2025-04-04 07:40:06,68,26,518,15,stick
2025-04-04 07:40:06,69,25,495,16,stick
2025-04-04 07:40:06,68,26,546,16,stick
2025-04-04 07:40:06,68,28,570,15,stick
2025-04-04 07:40:06,69,27,473,15,stick
2025-04-04 07:40:06,68,28,337,16,stick
2025-04-04 07:40:06,66,28,330,15,stick
2025-04-04 07:40:06,67,29,442,14,stick
2025-04-04 07:40:06,67,29,461,15,stick
2025-04-04 07:40:06,68,29,505,15,stick
2025-04-04 07:40:07,69,29,584,16,stick
2025-04-04 07:40:07,71,29,670,16,stick
2025-04-04 07:40:07,70,28,533,17,stick
2025-04-04 07:40:07,69,31,571,16,stick
2025-04-04 07:40:07,68,32,632,15,stick
2025-04-04 07:40:07,69,32,588,17,stick
2025-04-04 07:40:07,69,30,600,15,stick
2025-04-04 07:40:07,67,28,567,17,stick
2025-04-04 07:40:08,68,28,592,16,stick
2025-04-04 07:40:08,67,29,590,15,stick
2025-04-04 07:40:08,68,27,547,15,stick
2025-04-04 07:40:08,67,28,542,15,stick
2025-04-04 07:40:08,66,28,583,15,stick
2025-04-04 07:40:08,67,29,586,15,stick
2025-04-04 07:40:08,66,26,571,15,stick
2025-04-04 07:40:08,68,28,572,15,stick
2025-04-04 07:40:08,66,26,545,15,stick
2025-04-04 07:40:09,66,27,555,16,stick
2025-04-04 07:40:09,67,26,549,16,stick
2025-04-04 07:40:09,66,27,546,16,stick
2025-04-04 07:40:09,66,27,540,15,stick
2025-04-04 07:40:09,65,28,571,15,stick
2025-04-04 07:40:09,66,28,544,16,stick
2025-04-04 07:40:09,66,28,543,16,stick
2025-04-04 07:40:09,66,27,559,16,stick
2025-04-04 07:40:09,66,27,548,15,stick
2025-04-04 07:40:09,65,27,562,16,stick
2025-04-04 07:40:10,66,28,573,16,stick
2025-04-04 07:40:10,66,27,563,16,stick
2025-04-04 07:40:10,66,28,558,18,stick
2025-04-04 07:40:10,66,27,547,17,stick
2025-04-04 07:40:10,67,28,544,16,stick
2025-04-04 07:40:10,66,27,550,16,stick
2025-04-04 07:40:10,67,28,560,16,stick
2025-04-04 07:40:10,65,29,529,16,stick
2025-04-04 07:40:10,67,28,525,15,stick
2025-04-04 07:40:10,65,29,519,15,stick
2025-04-04 07:40:11,65,30,522,16,stick
2025-04-04 07:40:11,65,30,522,16,stick
2025-04-04 07:40:11,66,30,520,16,stick
2025-04-04 07:40:11,65,29,504,15,stick
2025-04-04 07:40:11,66,29,457,16,stick
2025-04-04 07:40:11,66,30,456,15,stick
2025-04-04 07:40:11,66,31,461,17,stick
2025-04-04 07:40:11,66,32,482,17,stick
2025-04-04 07:40:11,67,33,475,16,stick
2025-04-04 07:40:11,66,33,468,17,stick
2025-04-04 07:40:12,66,32,466,15,stick
2025-04-04 07:40:12,65,34,459,15,stick
2025-04-04 07:40:12,65,34,459,17,stick
2025-04-04 07:40:12,65,34,453,16,stick
2025-04-04 07:40:12,66,34,452,15,stick
2025-04-04 07:40:12,66,35,468,16,stick
2025-04-04 07:40:12,66,35,457,15,stick
2025-04-04 07:40:12,66,37,457,17,stick
2025-04-04 07:40:12,65,37,453,16,stick
2025-04-04 07:40:12,66,36,457,16,stick
2025-04-04 07:40:13,65,37,460,16,stick
2025-04-04 07:40:13,66,37,453,16,stick
2025-04-04 07:40:13,65,37,453,16,stick
2025-04-04 07:40:13,65,38,454,15,stick
2025-04-04 07:40:13,65,38,453,16,stick
2025-04-04 07:40:13,66,39,450,16,stick
2025-04-04 07:40:13,66,39,461,15,stick
2025-04-04 07:40:13,66,39,464,16,stick
2025-04-04 07:40:13,66,39,465,15,stick
