Timestamp,Sensor4,Sensor5,Sensor8,Sensor9,Label
2025-04-04 07:02:37,30,63,441,43,chick
2025-04-04 07:02:37,29,67,420,61,chick
2025-04-04 07:02:37,29,67,289,47,chick
2025-04-04 07:02:37,30,68,323,63,chick
2025-04-04 07:02:37,30,66,354,63,chick
2025-04-04 07:02:37,28,66,293,68,chick
2025-04-04 07:02:37,29,65,324,70,chick
2025-04-04 07:02:37,29,66,320,69,chick
2025-04-04 07:02:37,29,65,328,66,chick
2025-04-04 07:02:37,29,64,317,67,chick
2025-04-04 07:02:37,29,64,403,67,chick
2025-04-04 07:02:37,29,63,467,66,chick
2025-04-04 07:02:37,28,63,440,66,chick
2025-04-04 07:02:37,29,63,442,68,chick
2025-04-04 07:02:37,27,63,445,68,chick
2025-04-04 07:02:37,27,62,404,68,chick
2025-04-04 07:02:37,27,62,419,63,chick
2025-04-04 07:02:37,28,61,417,63,chick
2025-04-04 07:02:37,29,64,396,63,chick
2025-04-04 07:02:37,28,65,318,65,chick
2025-04-04 07:02:37,29,67,327,66,chick
2025-04-04 07:02:37,28,65,265,46,chick
2025-04-04 07:02:37,28,65,282,68,chick
2025-04-04 07:02:37,27,62,424,46,chick
2025-04-04 07:02:37,27,60,471,49,chick
2025-04-04 07:02:37,27,61,407,49,chick
2025-04-04 07:02:37,27,62,442,51,chick
2025-04-04 07:02:37,27,61,432,50,chick
2025-04-04 07:02:37,28,63,446,51,chick
2025-04-04 07:02:37,28,67,300,55,chick
2025-04-04 07:02:37,28,69,298,53,chick
2025-04-04 07:02:37,28,67,302,51,chick
2025-04-04 07:02:37,27,64,319,51,chick
2025-04-04 07:02:37,25,62,361,50,chick
2025-04-04 07:02:37,26,61,282,50,chick
2025-04-04 07:02:38,26,61,258,50,chick
2025-04-04 07:02:38,25,61,248,51,chick
2025-04-04 07:02:38,26,60,242,52,chick
2025-04-04 07:02:38,26,61,246,53,chick
2025-04-04 07:02:38,24,61,242,53,chick
2025-04-04 07:02:38,26,64,260,53,chick
2025-04-04 07:02:38,26,63,280,53,chick
2025-04-04 07:02:38,26,62,288,52,chick
2025-04-04 07:02:38,25,60,278,54,chick
2025-04-04 07:02:39,25,61,285,54,chick
2025-04-04 07:02:39,25,58,279,55,chick
2025-04-04 07:02:39,25,58,286,54,chick
2025-04-04 07:02:39,24,58,284,56,chick
2025-04-04 07:02:39,26,58,280,55,chick
2025-04-04 07:02:39,24,59,271,54,chick
2025-04-04 07:02:39,26,59,261,55,chick
2025-04-04 07:02:39,24,59,264,55,chick
2025-04-04 07:02:39,25,59,274,55,chick
2025-04-04 07:02:39,24,59,267,55,chick
2025-04-04 07:02:40,24,59,262,55,chick
2025-04-04 07:02:40,25,58,269,54,chick
2025-04-04 07:02:40,26,58,264,54,chick
2025-04-04 07:02:40,25,58,269,56,chick
2025-04-04 07:02:40,24,59,282,56,chick
2025-04-04 07:02:40,25,57,282,55,chick
2025-04-04 07:02:40,24,58,269,55,chick
2025-04-04 07:02:40,24,58,277,55,chick
2025-04-04 07:02:40,25,59,262,56,chick
2025-04-04 07:02:40,26,59,271,49,chick
2025-04-04 07:02:41,29,63,201,55,chick
2025-04-04 07:02:41,31,72,242,43,chick
2025-04-04 07:02:41,31,71,240,45,chick
2025-04-04 07:02:41,31,70,245,45,chick
2025-04-04 07:02:41,29,71,242,43,chick
2025-04-04 07:02:41,30,70,251,43,chick
2025-04-04 07:02:41,30,70,252,54,chick
2025-04-04 07:02:41,29,71,246,53,chick
2025-04-04 07:02:41,28,70,247,53,chick
2025-04-04 07:02:41,29,69,250,52,chick
2025-04-04 07:02:42,28,67,247,53,chick
2025-04-04 07:02:42,28,69,238,53,chick
2025-04-04 07:02:42,29,69,241,53,chick
2025-04-04 07:02:42,29,69,240,54,chick
2025-04-04 07:02:42,29,69,235,55,chick
2025-04-04 07:02:42,29,68,242,67,chick
2025-04-04 07:02:42,29,68,240,67,chick
2025-04-04 07:02:43,29,68,241,66,chick
2025-04-04 07:02:43,30,75,242,53,chick
2025-04-04 07:02:43,30,76,255,52,chick
2025-04-04 07:02:43,29,76,261,53,chick
2025-04-04 07:02:43,27,74,255,51,chick
2025-04-04 07:02:43,26,72,242,53,chick
2025-04-04 07:02:43,26,70,245,54,chick
2025-04-04 07:02:43,27,69,248,54,chick
2025-04-04 07:02:43,27,69,250,54,chick
2025-04-04 07:02:43,26,68,255,53,chick
2025-04-04 07:02:44,26,69,267,56,chick
2025-04-04 07:02:44,28,70,271,55,chick
2025-04-04 07:02:44,27,70,269,56,chick
2025-04-04 07:02:44,27,69,268,55,chick
2025-04-04 07:02:44,27,68,271,55,chick
2025-04-04 07:02:44,26,69,269,56,chick
2025-04-04 07:02:44,26,68,267,55,chick
2025-04-04 07:02:44,26,68,269,56,chick
2025-04-04 07:02:44,27,66,268,55,chick
2025-04-04 07:02:44,27,66,269,56,chick
2025-04-04 07:02:44,27,68,266,55,chick
2025-04-04 07:02:45,26,68,265,56,chick
2025-04-04 07:02:45,26,67,268,55,chick
2025-04-04 07:02:45,26,67,268,55,chick
2025-04-04 07:02:45,27,69,271,62,chick
2025-04-04 07:02:45,27,67,271,67,chick
2025-04-04 07:02:45,26,68,269,67,chick
2025-04-04 07:02:45,26,68,273,66,chick
2025-04-04 07:02:45,26,67,267,65,chick
2025-04-04 07:02:45,26,67,266,63,chick
2025-04-04 07:02:45,26,66,266,64,chick
2025-04-04 07:02:46,25,66,266,63,chick
2025-04-04 07:02:46,27,66,268,63,chick
2025-04-04 07:02:46,26,66,266,62,chick
2025-04-04 07:02:46,27,64,262,63,chick
2025-04-04 07:02:46,26,65,263,62,chick
2025-04-04 07:02:46,25,65,254,58,chick
2025-04-04 07:02:46,25,65,255,58,chick
2025-04-04 07:02:46,26,64,255,58,chick
2025-04-04 07:02:46,27,66,255,59,chick
2025-04-04 07:02:47,26,66,256,56,chick
2025-04-04 07:02:47,26,66,254,53,chick
2025-04-04 07:02:47,27,67,257,50,chick
2025-04-04 07:02:47,27,65,256,49,chick
2025-04-04 07:02:47,26,66,254,50,chick
2025-04-04 07:02:47,27,67,253,50,chick
