Sensor4_mean,Sensor4_std,Sensor4_min,Sensor4_max,Sensor5_mean,Sensor5_std,Sensor5_min,Sensor5_max,Sensor8_mean,Sensor8_std,Sensor8_min,Sensor8_max,Sensor9_mean,Sensor9_std,Sensor9_min,Sensor9_max,Label
45.3,0.48304589153964794,45.0,46.0,81.4,0.9660917830792958,79.0,82.0,58.8,2.573367875415838,53.0,62.0,30.7,0.6749485577105528,30.0,32.0,tiger
46.4,1.349897115421106,45.0,49.0,81.9,0.5676462121975467,81.0,83.0,53.5,4.648775226993784,46.0,60.0,30.8,1.2292725943057183,29.0,33.0,tiger
47.9,1.1972189997378648,46.0,50.0,82.2,0.4216370213557839,82.0,83.0,48.4,2.5473297566057065,44.0,53.0,41.5,15.960019493165484,29.0,69.0,tiger
48.5,0.8498365855987975,47.0,50.0,82.5,0.97182531580755,82.0,85.0,47.9,4.201851443775179,44.0,59.0,48.7,11.98193084050591,33.0,69.0,tiger
48.6,1.0749676997731399,46.0,50.0,83.3,1.0593499054713802,82.0,85.0,53.8,6.596295256514153,44.0,60.0,47.5,4.249182927993988,43.0,55.0,tiger
48.0,1.247219128924647,46.0,50.0,83.1,0.8755950357709131,82.0,84.0,57.1,3.4140233677518315,48.0,60.0,48.6,3.169297153067923,46.0,55.0,tiger
47.4,0.699205898780101,47.0,49.0,82.3,0.6749485577105528,81.0,83.0,55.7,2.9832867780352603,48.0,59.0,47.1,0.7378647873726218,46.0,48.0,tiger
47.0,0.816496580927726,46.0,49.0,82.4,0.8432740427115678,81.0,83.0,55.8,1.8135294011647258,53.0,59.0,46.9,0.7378647873726218,46.0,48.0,tiger
46.5,0.5270462766947299,46.0,47.0,82.6,0.6992058987801011,81.0,83.0,53.8,2.6997942308422114,50.0,59.0,46.9,0.7378647873726218,46.0,48.0,tiger
46.7,0.6749485577105528,46.0,48.0,82.4,0.6992058987801011,81.0,83.0,52.4,1.2649110640673515,50.0,54.0,46.2,1.3165611772087666,43.0,48.0,tiger
47.9,1.1972189997378648,46.0,50.0,82.0,0.816496580927726,81.0,83.0,53.6,1.4298407059684812,52.0,56.0,44.1,2.024845673131659,41.0,47.0,tiger
48.4,1.0749676997731399,47.0,50.0,81.7,0.8232726023485645,81.0,83.0,55.4,1.577621275493231,52.0,58.0,41.5,1.509230856356236,40.0,44.0,tiger
56.9,9.492101980067428,47.0,68.0,128.1,80.82690696104169,81.0,288.0,116.5,63.35832840106956,56.0,178.0,49.8,10.528268824666496,40.0,66.0,tiger
66.6,2.5473297566057065,64.0,72.0,181.5,90.32441530394757,102.0,341.0,219.1,53.80923093051352,175.0,316.0,55.4,7.791733511299724,45.0,66.0,tiger
66.3,2.4966644414765335,64.0,72.0,151.6,74.03482663959952,113.0,341.0,235.9,40.42400277063121,201.0,316.0,48.9,6.367451958550173,45.0,65.0,tiger
65.7,1.2516655570345725,64.0,68.0,115.6,1.7126976771553504,113.0,119.0,212.6,4.501851470969101,201.0,217.0,47.4,2.4129281427805145,45.0,52.0,tiger
66.2,1.0327955589886444,65.0,68.0,118.8,3.457680661303984,115.0,124.0,216.1,2.378141197564929,213.0,221.0,48.7,2.626785107312739,45.0,52.0,tiger
66.1,0.7378647873726218,65.0,67.0,121.8,2.2010098692292233,116.0,124.0,212.0,10.603982480391243,195.0,227.0,50.1,3.1073389830457114,47.0,55.0,tiger
65.7,0.8232726023485645,64.0,67.0,122.7,1.0593499054713802,121.0,124.0,199.9,12.467290536974478,183.0,227.0,51.0,2.4037008503093262,47.0,55.0,tiger
65.2,0.7888106377466154,64.0,66.0,121.4,2.756809750418044,117.0,124.0,169.1,33.17780382524839,118.0,199.0,47.9,3.2128215360057304,43.0,52.0,tiger
64.6,0.8432740427115678,63.0,66.0,118.6,2.4585451886114362,116.0,123.0,157.1,24.564880079766994,118.0,184.0,43.7,2.3118054512532935,41.0,48.0,tiger
64.3,0.6749485577105528,63.0,65.0,117.0,0.9428090415820634,116.0,119.0,167.3,2.7908580918579298,163.0,173.0,40.6,2.6331223544175333,35.0,45.0,tiger
64.8,0.9189365834726815,64.0,66.0,115.9,0.9944289260117531,114.0,117.0,138.3,35.69640504775422,92.0,168.0,38.3,1.9465068427541912,35.0,42.0,tiger
64.9,0.8755950357709131,64.0,66.0,115.5,0.7071067811865476,114.0,116.0,100.9,23.661736575699123,88.0,166.0,37.6,0.8432740427115678,37.0,39.0,tiger
64.9,0.8755950357709131,64.0,67.0,115.7,0.48304589153964794,115.0,116.0,86.6,6.149977416399366,76.0,93.0,38.4,1.0749676997731399,37.0,40.0,tiger
66.3,2.4517567397911058,64.0,71.0,114.5,1.4337208778404378,112.0,116.0,80.5,4.576510072581994,76.0,92.0,40.4,2.2211108331943574,39.0,46.0,tiger
67.3,2.162817093001111,64.0,71.0,113.9,1.1005049346146119,112.0,115.0,75.8,3.966526608171604,70.0,80.0,42.0,3.2998316455372216,37.0,46.0,tiger
66.3,1.2516655570345725,65.0,69.0,113.3,1.4944341180973262,111.0,115.0,96.6,25.11396247331574,70.0,123.0,40.3,3.802046232695699,35.0,46.0,tiger
65.1,0.5676462121975467,64.0,66.0,112.1,0.8755950357709131,111.0,114.0,114.0,12.165525060596439,88.0,123.0,39.2,1.8135294011647263,35.0,41.0,tiger
65.5,1.0801234497346435,64.0,68.0,111.5,0.8498365855987975,110.0,113.0,96.0,16.076207402383325,80.0,122.0,40.7,1.6363916944844772,38.0,44.0,tiger
66.1,0.9944289260117531,65.0,68.0,111.3,0.6749485577105528,110.0,112.0,93.6,16.1603080278674,79.0,130.0,38.7,3.973523485382827,32.0,44.0,tiger
65.2,1.3165611772087666,63.0,67.0,111.2,0.7888106377466155,110.0,112.0,115.1,18.489937203186432,79.0,133.0,34.1,3.4140233677518315,31.0,41.0,tiger
64.3,0.9486832980505137,63.0,66.0,111.3,0.9486832980505137,110.0,113.0,126.2,5.094659513211413,118.0,133.0,32.7,1.0593499054713802,31.0,34.0,tiger
64.9,1.3703203194062976,63.0,67.0,111.5,0.97182531580755,110.0,113.0,110.9,22.427413780658906,70.0,137.0,35.8,3.119829055146024,32.0,41.0,tiger
65.1,1.3703203194062976,63.0,67.0,111.9,1.5951314818673865,110.0,115.0,96.3,32.01752992068911,61.0,151.0,42.0,4.496912521077347,35.0,47.0,tiger
65.4,1.429840705968481,63.0,67.0,115.9,3.7844711945293255,110.0,121.0,120.8,59.659776138440954,61.0,245.0,47.6,4.247875285886398,43.0,58.0,tiger
65.7,1.567021236472421,63.0,67.0,118.3,1.4944341180973262,116.0,121.0,126.4,52.94483502246046,66.0,245.0,48.5,3.8369548110737792,44.0,58.0,tiger
70.6,7.834397090892047,63.0,83.0,141.3,41.24196891517184,116.0,231.0,110.8,18.849108437506768,66.0,131.0,49.9,7.156193898373011,44.0,69.0,tiger
78.9,6.081849134012523,66.0,83.0,218.3,82.96860182556344,116.0,384.0,116.4,8.70759566253637,100.0,128.0,48.7,7.958922316774077,43.0,69.0,tiger
82.1,1.3703203194062976,80.0,85.0,258.1,101.76383334848279,100.0,384.0,127.6,10.71032731111011,115.0,145.0,52.9,10.795575225269122,43.0,77.0,tiger
81.0,2.1081851067789197,78.0,85.0,180.7,109.78570034389725,100.0,365.0,141.8,7.771743691090178,129.0,156.0,65.2,11.50651989091402,50.0,80.0,tiger
78.7,1.4181364924121764,77.0,81.0,128.0,30.390056853443948,108.0,210.0,139.2,9.472767986883946,124.0,156.0,69.2,10.031062866028815,54.0,80.0,tiger
76.8,1.3984117975602022,75.0,79.0,207.5,79.83350730669979,108.0,330.0,112.4,23.070905198250603,76.0,138.0,68.8,10.538817137927134,51.0,81.0,tiger
75.8,1.2292725943057183,74.0,78.0,268.6,35.465789462836184,229.0,330.0,91.7,12.918978287774927,76.0,112.0,58.3,14.735067771212396,43.0,81.0,tiger
75.4,1.2649110640673515,74.0,78.0,239.2,62.0802348220072,158.0,346.0,91.2,8.243515970479804,78.0,104.0,45.4,4.971027168615267,41.0,57.0,tiger
76.0,1.632993161855452,74.0,80.0,194.3,56.419165380411485,154.0,346.0,90.2,4.4171383395939845,85.0,100.0,38.9,5.486346689738081,32.0,48.0,tiger
78.3,1.8885620632287057,76.0,80.0,152.5,22.441281405283235,125.0,189.0,91.0,5.517648452415616,83.0,100.0,39.9,6.556591255285698,32.0,48.0,tiger
80.5,1.1785113019775793,78.0,82.0,129.5,5.70087712549569,125.0,141.0,91.7,6.019413038937712,82.0,100.0,40.2,5.88406511029766,34.0,48.0,tiger
81.2,0.6324555320336759,80.0,82.0,124.9,1.1972189997378646,123.0,127.0,89.6,4.2998707990925595,82.0,96.0,37.7,3.497618237219913,34.0,43.0,tiger
80.5,0.8498365855987975,79.0,82.0,123.4,1.1737877907772671,121.0,125.0,90.7,4.056544780420347,85.0,96.0,44.6,5.601587076693335,35.0,54.0,tiger
80.0,0.9428090415820634,79.0,82.0,122.9,0.9944289260117531,121.0,124.0,94.8,4.237399621885521,86.0,98.0,48.9,2.64365067451978,44.0,54.0,tiger
79.1,2.6853512081497106,72.0,82.0,124.8,2.2010098692292237,122.0,129.0,96.0,2.160246899469287,92.0,98.0,50.4,2.2211108331943574,46.0,53.0,tiger
79.3,2.8303906287138374,72.0,82.0,126.8,1.4757295747452437,125.0,129.0,91.9,3.6651512019742554,85.0,96.0,53.6,5.94792213951879,43.0,65.0,tiger
80.2,1.1352924243950933,79.0,82.0,127.0,1.8257418583505538,124.0,130.0,87.4,3.565264521898917,84.0,94.0,54.9,8.198238293140246,43.0,65.0,tiger
79.3,1.0593499054713802,78.0,81.0,124.7,2.94580681270476,121.0,130.0,85.8,1.3165611772087666,84.0,88.0,51.4,9.287985070329661,43.0,65.0,tiger
