Timestamp,Sensor4,Sensor5,Sensor8,Sensor9,Label
2025-04-04 07:39:28,77,250,619,97,paper
2025-04-04 07:39:28,77,250,617,97,paper
2025-04-04 07:39:28,78,253,578,95,paper
2025-04-04 07:39:28,80,254,698,98,paper
2025-04-04 07:39:28,84,251,830,96,paper
2025-04-04 07:39:28,81,252,588,95,paper
2025-04-04 07:39:28,78,253,654,94,paper
2025-04-04 07:39:28,77,255,723,97,paper
2025-04-04 07:39:28,77,251,836,97,paper
2025-04-04 07:39:28,76,250,807,99,paper
2025-04-04 07:39:28,74,252,665,100,paper
2025-04-04 07:39:28,74,257,668,97,paper
2025-04-04 07:39:28,73,261,651,100,paper
2025-04-04 07:39:28,74,265,683,96,paper
2025-04-04 07:39:28,73,264,680,93,paper
2025-04-04 07:39:28,72,266,701,98,paper
2025-04-04 07:39:28,73,265,735,97,paper
2025-04-04 07:39:28,72,266,739,93,paper
2025-04-04 07:39:28,72,266,737,90,paper
2025-04-04 07:39:28,73,265,726,90,paper
2025-04-04 07:39:28,72,266,721,89,paper
2025-04-04 07:39:28,72,267,731,89,paper
2025-04-04 07:39:28,75,273,617,90,paper
2025-04-04 07:39:28,73,266,573,101,paper
2025-04-04 07:39:28,74,267,576,101,paper
2025-04-04 07:39:28,74,266,576,100,paper
2025-04-04 07:39:28,73,264,575,101,paper
2025-04-04 07:39:28,74,261,574,100,paper
2025-04-04 07:39:28,74,261,585,100,paper
2025-04-04 07:39:28,74,263,588,100,paper
2025-04-04 07:39:28,74,265,578,98,paper
2025-04-04 07:39:28,74,266,589,99,paper
2025-04-04 07:39:28,75,263,597,88,paper
2025-04-04 07:39:28,75,263,673,99,paper
2025-04-04 07:39:28,75,263,662,101,paper
2025-04-04 07:39:28,77,263,602,100,paper
2025-04-04 07:39:28,74,264,603,100,paper
2025-04-04 07:39:29,74,263,600,100,paper
2025-04-04 07:39:29,75,263,576,100,paper
2025-04-04 07:39:29,77,263,570,99,paper
2025-04-04 07:39:29,76,260,592,99,paper
2025-04-04 07:39:29,76,261,591,99,paper
2025-04-04 07:39:29,77,261,618,99,paper
2025-04-04 07:39:29,74,262,623,101,paper
2025-04-04 07:39:29,74,261,623,101,paper
2025-04-04 07:39:29,74,261,625,100,paper
2025-04-04 07:39:29,75,259,619,99,paper
2025-04-04 07:39:30,74,259,643,100,paper
2025-04-04 07:39:30,75,260,623,99,paper
2025-04-04 07:39:30,75,259,612,100,paper
2025-04-04 07:39:30,74,259,601,100,paper
2025-04-04 07:39:30,73,259,604,100,paper
2025-04-04 07:39:30,74,260,612,99,paper
2025-04-04 07:39:30,73,254,827,100,paper
2025-04-04 07:39:30,74,253,488,96,paper
2025-04-04 07:39:30,88,269,447,96,paper
2025-04-04 07:39:31,85,278,493,92,paper
2025-04-04 07:39:31,83,274,369,92,paper
2025-04-04 07:39:31,85,273,658,94,paper
2025-04-04 07:39:31,83,270,593,97,paper
2025-04-04 07:39:31,82,265,669,98,paper
2025-04-04 07:39:31,79,257,659,97,paper
2025-04-04 07:39:31,79,258,628,97,paper
2025-04-04 07:39:31,79,260,638,97,paper
2025-04-04 07:39:31,80,256,700,98,paper
2025-04-04 07:39:31,79,259,671,98,paper
2025-04-04 07:39:32,77,257,631,97,paper
2025-04-04 07:39:32,77,255,552,97,paper
2025-04-04 07:39:32,80,250,545,96,paper
2025-04-04 07:39:32,80,250,516,96,paper
2025-04-04 07:39:32,81,250,514,96,paper
2025-04-04 07:39:32,80,251,527,97,paper
2025-04-04 07:39:32,80,250,537,97,paper
2025-04-04 07:39:32,81,251,552,97,paper
2025-04-04 07:39:32,80,251,537,96,paper
2025-04-04 07:39:32,80,252,534,97,paper
2025-04-04 07:39:33,79,254,533,97,paper
2025-04-04 07:39:33,79,254,539,97,paper
2025-04-04 07:39:33,77,256,531,98,paper
2025-04-04 07:39:33,78,256,631,98,paper
2025-04-04 07:39:33,78,262,559,98,paper
2025-04-04 07:39:33,78,265,568,97,paper
2025-04-04 07:39:33,79,263,516,91,paper
2025-04-04 07:39:33,79,261,519,96,paper
2025-04-04 07:39:33,79,260,528,97,paper
2025-04-04 07:39:33,77,259,574,95,paper
2025-04-04 07:39:34,79,262,575,95,paper
2025-04-04 07:39:34,79,262,587,95,paper
2025-04-04 07:39:34,79,261,596,95,paper
