Sensor4_mean,Sensor4_std,Sensor4_min,Sensor4_max,Sensor5_mean,Sensor5_std,Sensor5_min,Sensor5_max,Sensor8_mean,Sensor8_std,Sensor8_min,Sensor8_max,Sensor9_mean,Sensor9_std,Sensor9_min,Sensor9_max,Label
53.0,4.570436400267363,50.0,62.0,82.3,27.78508792699982,68.0,136.0,274.3,85.40368193988412,204.0,440.0,89.9,5.486346689738082,86.0,101.0,paper
58.9,6.332456079595025,50.0,65.0,114.1,31.37036818400447,68.0,136.0,367.9,94.07851331024884,219.0,440.0,96.9,5.762908216439952,87.0,101.0,paper
66.2,3.794733192202055,61.0,72.0,138.1,6.6741624526560965,132.0,149.0,427.9,15.088258864281046,409.0,464.0,101.0,0.816496580927726,100.0,102.0,paper
65.8,3.9665266081716046,62.0,72.0,158.8,19.32643555110748,134.0,190.0,444.2,25.853433040894203,407.0,477.0,101.1,0.9944289260117531,99.0,102.0,paper
62.7,0.8232726023485645,62.0,64.0,187.1,16.407654040450485,155.0,203.0,453.0,19.882991056008986,407.0,477.0,100.4,1.1737877907772671,98.0,102.0,paper
62.9,0.5676462121975466,62.0,64.0,198.8,2.859681411936962,195.0,203.0,438.9,18.162537757091595,406.0,457.0,100.7,1.3374935098492586,98.0,103.0,paper
62.9,0.8755950357709131,61.0,64.0,196.2,3.1902629637347726,192.0,203.0,446.5,24.13964005991436,406.0,472.0,101.3,0.9486832980505137,100.0,103.0,paper
63.6,1.1737877907772674,61.0,65.0,195.7,2.7100635498903793,192.0,201.0,477.3,14.150382798120104,455.0,494.0,101.2,0.7888106377466154,100.0,102.0,paper
63.5,1.35400640077266,61.0,65.0,196.2,2.3944379994757288,194.0,201.0,487.7,4.90011337737313,478.0,494.0,101.3,0.6749485577105528,100.0,102.0,paper
62.7,1.0593499054713802,61.0,65.0,195.1,1.5238839267549944,194.0,199.0,485.9,1.9119507199599983,482.0,489.0,101.3,0.4830458915396479,101.0,102.0,paper
62.8,0.6324555320336759,62.0,64.0,194.6,0.8432740427115678,193.0,196.0,485.9,2.1317702607092643,482.0,489.0,101.6,0.5163977794943222,101.0,102.0,paper
62.7,0.6749485577105528,62.0,64.0,195.7,1.4944341180973264,193.0,198.0,486.9,1.9119507199599983,483.0,489.0,101.6,0.5163977794943222,101.0,102.0,paper
62.4,0.6992058987801011,61.0,63.0,194.7,3.1640339933558095,189.0,198.0,491.2,4.077035960378841,486.0,498.0,101.2,0.6324555320336759,100.0,102.0,paper
63.5,1.4337208778404378,61.0,66.0,192.1,2.8460498941515415,189.0,196.0,497.2,3.5527766918597936,493.0,502.0,100.7,1.0593499054713802,99.0,102.0,paper
64.9,0.7378647873726218,64.0,66.0,196.0,9.921917377424812,189.0,222.0,499.5,3.100179206289712,494.0,504.0,100.5,0.97182531580755,99.0,102.0,paper
65.6,0.5163977794943222,65.0,66.0,311.2,120.58081660584875,190.0,462.0,494.7,7.601900347208512,476.0,504.0,100.6,0.8432740427115678,99.0,102.0,paper
65.8,0.4216370213557839,65.0,66.0,420.6,29.341665483290708,349.0,462.0,487.9,8.359292899389144,470.0,495.0,100.7,0.8232726023485645,99.0,102.0,paper
65.5,1.0801234497346435,63.0,67.0,400.9,21.38769116415639,373.0,433.0,479.6,10.47960983158353,468.0,493.0,100.9,0.9944289260117531,99.0,102.0,paper
65.8,1.2292725943057181,63.0,67.0,373.7,13.30037593453659,350.0,396.0,482.8,12.308984974851139,468.0,498.0,100.7,0.9486832980505137,99.0,102.0,paper
66.0,0.816496580927726,65.0,67.0,316.0,52.28979080300687,254.0,375.0,488.9,6.118278625016462,480.0,498.0,100.3,0.6749485577105528,99.0,101.0,paper
65.5,0.8498365855987975,64.0,67.0,272.7,9.416887903005843,254.0,282.0,486.2,4.516635916254486,480.0,493.0,100.0,0.6666666666666666,99.0,101.0,paper
65.7,0.8232726023485645,64.0,67.0,274.7,5.012207320355197,264.0,282.0,482.7,13.14069167805781,459.0,507.0,99.2,1.3984117975602022,97.0,101.0,paper
65.9,0.9944289260117533,64.0,67.0,235.1,42.207029430336995,174.0,274.0,473.5,13.86642627996766,459.0,507.0,98.1,1.1972189997378644,97.0,100.0,paper
65.5,0.97182531580755,64.0,67.0,189.6,20.61930055931955,174.0,241.0,461.9,8.837420438114279,451.0,479.0,98.3,0.9486832980505138,97.0,100.0,paper
