Sensor4_mean,Sensor4_std,Sensor4_min,Sensor4_max,Sensor5_mean,Sensor5_std,Sensor5_min,Sensor5_max,Sensor8_mean,Sensor8_std,Sensor8_min,Sensor8_max,Sensor9_mean,Sensor9_std,Sensor9_min,Sensor9_max,Label
18.5,0.7071067811865476,18.0,20.0,46.9,8.17108723895827,38.0,59.0,599.4,69.51770358053487,503.0,702.0,99.5,0.5270462766947299,99.0,100.0,start2
19.3,1.0593499054713802,18.0,21.0,43.8,1.0327955589886444,42.0,45.0,667.8,49.47457259374085,556.0,703.0,99.2,0.6324555320336758,98.0,100.0,start2
19.7,0.674948557710553,19.0,21.0,42.9,1.66332999331662,40.0,45.0,682.5,16.71493011917456,649.0,703.0,99.1,0.5676462121975467,98.0,100.0,start2
19.9,0.7378647873726218,19.0,21.0,41.9,0.9944289260117531,40.0,43.0,678.3,14.391741458983418,649.0,698.0,99.5,0.5270462766947299,99.0,100.0,start2
20.7,0.6749485577105528,20.0,22.0,42.3,0.8232726023485645,41.0,43.0,654.0,44.078213313255894,573.0,698.0,99.4,0.6992058987801011,98.0,100.0,start2
20.6,0.6992058987801011,20.0,22.0,42.3,0.6749485577105528,41.0,43.0,629.1,58.51580982948113,551.0,700.0,99.3,0.6749485577105528,98.0,100.0,start2
20.3,0.4830458915396479,20.0,21.0,42.8,0.9189365834726814,42.0,44.0,631.2,50.31412436991337,551.0,700.0,99.7,0.6749485577105528,99.0,101.0,start2
20.2,0.6324555320336759,19.0,21.0,44.6,2.1705094128132942,42.0,49.0,634.8,10.250203250017368,610.0,647.0,100.0,0.4714045207910317,99.0,101.0,start2
19.9,0.7378647873726217,19.0,21.0,46.7,1.9465068427541912,44.0,49.0,638.3,5.812821078348179,626.0,647.0,99.8,0.4216370213557839,99.0,100.0,start2
20.0,0.816496580927726,19.0,21.0,47.8,0.4216370213557839,47.0,48.0,631.4,9.957688263626029,613.0,645.0,99.7,0.6749485577105528,99.0,101.0,start2
20.2,0.6324555320336758,19.0,21.0,48.2,0.4216370213557839,48.0,49.0,628.7,8.11103500725332,613.0,640.0,99.1,0.9944289260117533,98.0,101.0,start2
20.2,0.6324555320336759,19.0,21.0,51.5,4.600724580614087,48.0,59.0,620.6,11.918239989379488,605.0,635.0,98.0,0.6666666666666666,97.0,99.0,start2
19.9,1.1972189997378648,18.0,21.0,48.8,16.164432835360756,18.0,59.0,599.7,23.6363655788655,548.0,621.0,98.2,0.7888106377466154,97.0,99.0,start2
18.7,1.636391694484477,16.0,21.0,31.8,18.954917274651685,17.0,59.0,584.5,21.747285909842738,548.0,620.0,98.9,2.330951164939612,93.0,101.0,start2
18.0,1.0540925533894598,16.0,19.0,23.6,4.115013163202924,17.0,28.0,570.9,12.041133206176605,557.0,591.0,100.3,2.7100635498903793,93.0,102.0,start2
18.0,0.6666666666666666,17.0,19.0,26.2,0.9189365834726815,25.0,28.0,564.3,6.1472667819844045,557.0,572.0,100.2,1.813529401164726,97.0,102.0,start2
18.2,0.7888106377466155,17.0,20.0,25.0,1.0540925533894598,23.0,26.0,549.6,19.591381325016933,522.0,572.0,96.7,3.917198545446024,90.0,101.0,start2
18.5,0.8498365855987975,17.0,20.0,23.8,0.9189365834726815,23.0,25.0,529.1,8.875058685251982,513.0,544.0,97.5,4.352521619066865,90.0,101.0,start2
18.2,0.9189365834726815,17.0,19.0,23.4,0.6992058987801011,23.0,25.0,518.7,10.770845422301404,504.0,532.0,100.2,0.6324555320336759,99.0,101.0,start2
18.0,0.816496580927726,17.0,19.0,22.9,0.7378647873726217,22.0,24.0,502.3,17.192052427405713,462.0,525.0,99.5,0.7071067811865476,99.0,101.0,start2
17.9,0.5676462121975466,17.0,19.0,22.3,0.8232726023485646,21.0,23.0,475.5,22.974623682083095,450.0,512.0,98.9,0.31622776601683794,98.0,99.0,start2
17.8,0.4216370213557839,17.0,18.0,22.2,0.7888106377466156,21.0,23.0,457.0,7.333333333333333,448.0,467.0,97.8,1.2292725943057181,96.0,99.0,start2
17.7,0.4830458915396479,17.0,18.0,21.9,0.7378647873726218,21.0,23.0,455.7,6.34297511687799,448.0,467.0,96.2,1.0327955589886444,95.0,98.0,start2
18.5,1.2692955176439846,17.0,21.0,21.9,0.9944289260117531,21.0,24.0,458.9,14.494826663330612,443.0,491.0,95.8,1.3165611772087666,95.0,99.0,start2
19.2,1.0327955589886444,18.0,21.0,23.7,1.8287822299126937,21.0,26.0,461.6,23.833682981118223,426.0,502.0,98.1,2.514402955419481,95.0,101.0,start2
20.9,2.131770260709264,18.0,23.0,27.2,2.485513584307633,24.0,31.0,431.1,43.48039149368879,374.0,502.0,99.2,2.2997584414213783,93.0,101.0,start2
23.9,1.8529256146249728,22.0,28.0,29.5,1.90029237516523,27.0,33.0,386.7,27.797082181009173,369.0,448.0,98.1,2.64365067451978,93.0,100.0,start2
28.3,3.7727090178455764,23.0,32.0,36.3,7.10320741324337,27.0,45.0,381.0,17.12048805119501,369.0,427.0,99.3,2.2632326929023936,94.0,102.0,start2
31.0,0.816496580927726,30.0,32.0,38.5,4.949747468305833,32.0,45.0,423.9,38.63921439274988,374.0,464.0,99.3,1.4944341180973264,98.0,102.0,start2
29.7,1.0593499054713802,28.0,31.0,33.9,2.131770260709265,32.0,38.0,460.5,6.168918507773916,449.0,471.0,97.7,0.4830458915396479,97.0,98.0,start2
28.9,0.737864787372622,28.0,30.0,35.1,2.131770260709264,32.0,37.0,464.9,4.581363212940978,458.0,471.0,96.9,1.1972189997378646,94.0,98.0,start2
28.8,0.42163702135578396,28.0,29.0,36.7,0.4830458915396479,36.0,37.0,466.0,1.8257418583505538,463.0,469.0,94.1,2.6853512081497106,91.0,98.0,start2
28.8,0.4216370213557839,28.0,29.0,36.9,0.5676462121975466,36.0,38.0,465.9,1.1005049346146119,464.0,467.0,91.6,0.9660917830792958,90.0,93.0,start2
29.2,0.9189365834726815,28.0,31.0,37.1,0.7378647873726217,36.0,38.0,457.7,21.62328991311606,398.0,468.0,91.4,1.2649110640673518,90.0,94.0,start2
30.6,1.429840705968481,28.0,33.0,38.0,1.0540925533894598,36.0,39.0,417.9,38.34188310451118,381.0,468.0,93.2,2.250925735484551,90.0,96.0,start2
32.6,1.2649110640673515,31.0,34.0,38.1,0.8755950357709131,37.0,39.0,388.0,4.242640687119285,381.0,395.0,94.5,1.4337208778404378,91.0,96.0,start2
33.4,0.6992058987801011,32.0,34.0,36.7,0.9486832980505137,35.0,38.0,396.4,10.09069978852915,386.0,414.0,93.2,1.475729574745244,91.0,95.0,start2
32.0,4.642796092394707,19.0,35.0,39.8,12.380989010934824,35.0,75.0,401.8,10.580905233275438,379.0,414.0,88.4,11.749231653365442,55.0,93.0,start2
25.2,7.390684827688313,19.0,35.0,59.1,20.102238681301145,35.0,75.0,375.2,29.134935119962847,331.0,410.0,70.2,18.593905811672094,54.0,92.0,start2
19.6,0.5163977794943222,19.0,20.0,74.3,0.6749485577105528,73.0,75.0,382.6,41.72981880835067,331.0,453.0,57.3,3.16403399335581,54.0,65.0,start2
19.5,0.5270462766947299,19.0,20.0,72.9,1.5238839267549946,70.0,75.0,408.2,28.475330453647846,379.0,453.0,57.7,2.9832867780352594,55.0,65.0,start2
19.4,0.5163977794943222,19.0,20.0,71.5,1.0801234497346435,70.0,73.0,410.1,28.761277981186982,379.0,477.0,62.0,5.962847939999439,55.0,69.0,start2
19.3,0.674948557710553,18.0,20.0,70.9,0.7378647873726218,70.0,72.0,447.2,37.584866931016556,401.0,484.0,67.2,2.097617696340303,62.0,69.0,start2
19.2,0.6324555320336758,18.0,20.0,70.4,0.5163977794943222,70.0,71.0,467.5,11.01766258735894,452.0,484.0,67.1,0.7378647873726218,66.0,68.0,start2
18.7,0.8232726023485646,17.0,20.0,69.9,0.5676462121975467,69.0,71.0,449.9,13.477965556995445,420.0,469.0,67.0,0.6666666666666666,66.0,68.0,start2
18.6,0.8432740427115679,17.0,20.0,69.6,0.5163977794943222,69.0,70.0,443.5,15.064675384635557,420.0,475.0,67.4,0.9660917830792958,66.0,69.0,start2
20.6,2.1186998109427604,18.0,24.0,70.9,1.5238839267549946,69.0,73.0,499.2,62.62729259498432,429.0,586.0,68.0,7.71722460186015,58.0,83.0,start2
23.3,1.7669811040931427,20.0,25.0,71.8,1.3165611772087666,70.0,74.0,536.2,39.47094571397493,471.0,586.0,74.8,10.819735055289785,58.0,86.0,start2
23.8,1.5491933384829668,20.0,25.0,70.2,1.686548085423136,69.0,74.0,482.3,56.03183618860501,386.0,565.0,82.2,3.2930904093942592,74.0,86.0,start2
21.7,2.1628170930011112,19.0,25.0,68.9,0.31622776601683794,68.0,69.0,448.0,52.592775169218825,338.0,492.0,82.2,1.6865480854231356,78.0,84.0,start2
20.4,0.8432740427115679,19.0,22.0,68.6,0.5163977794943222,68.0,69.0,456.7,44.98160117697507,338.0,493.0,81.2,1.3984117975602022,78.0,83.0,start2
20.2,0.6324555320336758,19.0,21.0,68.2,0.4216370213557839,68.0,69.0,455.7,17.288724649319857,432.0,493.0,78.3,3.3015148038438356,73.0,82.0,start2
19.8,0.6324555320336759,19.0,21.0,62.9,16.835478411180755,15.0,69.0,456.4,20.309822473101256,420.0,479.0,73.6,2.756809750418044,70.0,79.0,start2
19.2,0.9189365834726816,18.0,21.0,40.1,26.036086068719655,12.0,69.0,452.8,46.92973471052228,380.0,524.0,73.2,4.732863826479693,68.0,84.0,start2
18.9,0.5676462121975466,18.0,20.0,25.6,9.605553948974867,12.0,39.0,530.6,117.12215845005589,380.0,697.0,74.5,4.994441354590566,68.0,84.0,start2
19.6,0.6992058987801011,19.0,21.0,28.0,2.748737083745107,24.0,34.0,620.7,61.48902341068688,479.0,697.0,75.8,3.8239014399199966,70.0,81.0,start2
20.4,0.6992058987801011,19.0,21.0,26.4,1.4298407059684812,25.0,29.0,624.8,27.667871459711375,597.0,681.0,77.7,2.6687491868330793,73.0,81.0,start2
20.5,0.7071067811865476,19.0,21.0,24.9,0.9944289260117531,23.0,26.0,672.5,58.757978181690355,597.0,766.0,77.3,1.70293863659264,75.0,80.0,start2
19.5,1.0801234497346435,18.0,21.0,26.4,3.272783388968954,23.0,33.0,671.7,80.61024197402655,530.0,766.0,78.7,2.5407785333546005,75.0,82.0,start2
18.5,0.7071067811865476,18.0,20.0,31.0,3.39934634239519,25.0,34.0,666.8,72.42283249546836,530.0,723.0,80.5,1.0801234497346435,79.0,82.0,start2
18.4,0.5163977794943222,18.0,19.0,34.1,1.1972189997378646,33.0,36.0,690.6,24.056415175813523,651.0,723.0,79.8,1.1352924243950933,78.0,82.0,start2
18.5,0.5270462766947299,18.0,19.0,35.9,1.5238839267549948,33.0,38.0,658.4,26.158491291866714,607.0,697.0,79.1,0.8755950357709131,78.0,80.0,start2
